  #time                      mass                       x-momentum                 y-momentum                 z-momentum                 E_total                    E_kinetic                  E_internal                                           
  7.407271253561237279E-002  1.000000000000000000E+000 -6.938893903907228378E-018  2.775557561562891351E-016  0.000000000000000000E+000  9.685078409803439259E-001  2.017009265529118855E-001  7.668069144276123961E-001
  7.431596872167134382E-002  9.999999999999975575E-001  1.110223024625156540E-016 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409803478117E-001  2.016971295153155430E-001  7.668107114652003009E-001
  7.455934813794579119E-002  1.000000000000001554E+000 -5.898059818321144121E-016 -1.249000902703301108E-015  0.000000000000000000E+000  9.685078409803516974E-001  2.016939137330616139E-001  7.668139272474643331E-001
  7.480285458777113927E-002  9.999999999999991118E-001  4.163336342344337027E-017  3.191891195797325054E-016  0.000000000000000000E+000  9.685078409803076216E-001  2.016916871314062831E-001  7.668161538490836371E-001
  7.504649069117888538E-002  9.999999999999991118E-001 -4.440892098500626162E-016  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409803125066E-001  2.016895563692377991E-001  7.668182846112557849E-001
  7.529025793997107252E-002  1.000000000000000888E+000 -2.220446049250313081E-016 -7.355227538141662080E-016  0.000000000000000000E+000  9.685078409802979627E-001  2.016876603689852776E-001  7.668201806114973706E-001
  7.553415637638524749E-002  1.000000000000000444E+000  8.396061623727746337E-016 -3.191891195797325054E-016  0.000000000000000000E+000  9.685078409803056232E-001  2.016863994249550318E-001  7.668214415555284491E-001
  7.577818564806509949E-002  9.999999999999988898E-001 -7.563394355258878932E-016  2.359223927328457648E-016  0.000000000000000000E+000  9.685078409802903021E-001  2.016853431874322533E-001  7.668224977930488961E-001
  7.602234482709832597E-002  9.999999999999982236E-001  4.371503159461553878E-016 -7.355227538141662080E-016  0.000000000000000000E+000  9.685078409802883037E-001  2.016839337547043642E-001  7.668239072257876376E-001
  7.626663306282985277E-002  9.999999999999997780E-001  3.955169525227120175E-016 -5.412337245047638135E-016  0.000000000000000000E+000  9.685078409802911903E-001  2.016828473421717616E-001  7.668249936383215726E-001
  7.651104697444122138E-002  9.999999999999995559E-001 -8.326672684688674053E-017  1.249000902703301108E-016  0.000000000000000000E+000  9.685078409802977406E-001  2.016822880767626947E-001  7.668255529037355522E-001
  7.675558365563392438E-002  9.999999999999995559E-001  1.387778780781445676E-016 -4.163336342344337027E-017  0.000000000000000000E+000  9.685078409803089539E-001  2.016816703728989690E-001  7.668261706076024975E-001
  7.700022999620129149E-002  9.999999999999973355E-001 -6.730727086790011526E-016  1.665334536937734811E-016  0.000000000000000000E+000  9.685078409803213884E-001  2.016810487066243440E-001  7.668267922738790654E-001
  7.724496467853961268E-002  1.000000000000000666E+000 -4.857225732735059864E-016 -4.857225732735059864E-016  0.000000000000000000E+000  9.685078409803002941E-001  2.016810761676667840E-001  7.668267648128330727E-001
  7.748979057814650573E-002  1.000000000000002665E+000  2.012279232133096230E-016 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409803040689E-001  2.016818348894375279E-001  7.668260060910613296E-001
  7.773470875837393268E-002  1.000000000000000888E+000  2.081668171172168513E-016  5.551115123125782702E-016  0.000000000000000000E+000  9.685078409803085098E-001  2.016824685488667612E-001  7.668253724316469455E-001
  7.797972074224815420E-002  9.999999999999992228E-001  4.093947403305264743E-016  1.526556658859590243E-016  0.000000000000000000E+000  9.685078409803120625E-001  2.016832785874152489E-001  7.668245623930978194E-001
  7.822482857607881979E-002  9.999999999999982236E-001  4.579669976578770729E-016 -3.191891195797325054E-016  0.000000000000000000E+000  9.685078409803089539E-001  2.016842575834317530E-001  7.668235833970777904E-001
  7.847003454393813859E-002  1.000000000000000888E+000 -5.828670879282071837E-016 -3.191891195797325054E-016  0.000000000000000000E+000  9.685078409803766775E-001  2.016851444665952453E-001  7.668226965139219864E-001
  7.871534064346860649E-002  9.999999999999962252E-001 -3.608224830031758756E-016 -2.220446049250313081E-016  0.000000000000000000E+000  9.685078409803886679E-001  2.016855947540120431E-001  7.668222462265134043E-001
  7.896074830829066804E-002  1.000000000000000000E+000 -4.510281037539698445E-016  5.828670879282071837E-016  0.000000000000000000E+000  9.685078409803983268E-001  2.016862889513054147E-001  7.668215520292263054E-001
  7.920625843552214773E-002  1.000000000000001998E+000  9.020562075079396891E-017 -9.020562075079396891E-016  0.000000000000000000E+000  9.685078409803647981E-001  2.016873149918667063E-001  7.668205259886412550E-001
  7.945187206903017718E-002  9.999999999999998890E-001  1.595945597898662527E-016 -2.914335439641035919E-016  0.000000000000000000E+000  9.685078409803666855E-001  2.016884936861388922E-001  7.668193472943803934E-001
  7.969758966620726914E-002  1.000000000000000444E+000 -9.228728892196613742E-016  3.608224830031758756E-016  0.000000000000000000E+000  9.685078409803807853E-001  2.016897591582189064E-001  7.668180818223023776E-001
  7.994341142219998919E-002  9.999999999999971134E-001  4.857225732735059864E-016 -2.081668171172168513E-016  0.000000000000000000E+000  9.685078409804213084E-001  2.016913181337232075E-001  7.668165228468027950E-001
  8.018933679167011830E-002  9.999999999999988898E-001  6.106226635438360972E-016  1.665334536937734811E-016  0.000000000000000000E+000  9.685078409803815624E-001  2.016934752566937328E-001  7.668143657238138955E-001
  8.043535886666991486E-002  9.999999999999951150E-001  3.191891195797325054E-016 -6.938893903907228378E-017  0.000000000000000000E+000  9.685078409803844490E-001  2.016952778104684763E-001  7.668125631700382083E-001
  8.068146705728593271E-002  9.999999999999977796E-001 -3.330669073875469621E-016  3.330669073875469621E-016  0.000000000000000000E+000  9.685078409803677957E-001  2.016966410425720113E-001  7.668111999379385590E-001
  8.092766709359017208E-002  1.000000000000001554E+000 -1.318389841742373392E-016  6.106226635438360972E-016  0.000000000000000000E+000  9.685078409803701271E-001  2.016978801307949543E-001  7.668099608497176423E-001
  8.117396283823760661E-002  9.999999999999976685E-001  2.775557561562891351E-017 -4.302114220422481594E-016  0.000000000000000000E+000  9.685078409803666855E-001  2.016993975755727031E-001  7.668084434049325937E-001
  8.142035844013181811E-002  9.999999999999982236E-001  2.151057110211240797E-016 -2.220446049250313081E-016  0.000000000000000000E+000  9.685078409803693500E-001  2.017008910407678823E-001  7.668069499397376365E-001
  8.166685797812250902E-002  9.999999999999992228E-001 -6.938893903907228378E-017  1.526556658859590243E-016  0.000000000000000000E+000  9.685078409803735688E-001  2.017025112952083588E-001  7.668053296852986866E-001
  8.191346485281730816E-002  9.999999999999987788E-001  4.163336342344337027E-016  3.053113317719180486E-016  0.000000000000000000E+000  9.685078409803770105E-001  2.017045156597604694E-001  7.668033253207559019E-001
  8.218473241498158721E-002  1.000000000000001110E+000  6.938893903907228378E-016 -3.330669073875469621E-016  0.000000000000000000E+000  9.685078409803685728E-001  2.017132103314099867E-001  7.667946306491011388E-001
  8.248312673336230527E-002  9.999999999999988898E-001 -1.179611963664228824E-016 -3.330669073875469621E-016  0.000000000000000000E+000  9.685078409803885569E-001  2.017220531940482620E-001  7.667857877864745486E-001
  8.281136048358109236E-002  9.999999999999991118E-001  1.387778780781445676E-016  2.220446049250313081E-016  0.000000000000000000E+000  9.685078409804028787E-001  2.017322900074440817E-001  7.667755509730728170E-001
  8.314736093706637243E-002  9.999999999999995559E-001  1.804112415015879378E-016 -1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804198651E-001  2.017349535842234143E-001  7.667728873962987857E-001
  8.348406550006190474E-002  9.999999999999986677E-001 -1.526556658859590243E-016  8.881784197001252323E-016  0.000000000000000000E+000  9.685078409804072086E-001  2.017369817377157315E-001  7.667708592428049696E-001
  8.382143391795793264E-002  9.999999999999977796E-001  2.081668171172168513E-016 -3.469446951953614189E-016  0.000000000000000000E+000  9.685078409804180888E-001  2.017397847283930457E-001  7.667680562521282939E-001
  8.415966162116209071E-002  9.999999999999982236E-001 -4.024558464266192459E-016  2.081668171172168513E-016  0.000000000000000000E+000  9.685078409804337429E-001  2.017415114293737155E-001  7.667663295511518706E-001
  8.449880772612283764E-002  9.999999999999972244E-001 -7.494005416219806648E-016  9.714451465470119729E-017  0.000000000000000000E+000  9.685078409804332988E-001  2.017429530218609046E-001  7.667648879586790311E-001
  8.483843498903786973E-002  9.999999999999975575E-001 -2.636779683484746784E-016 -1.387778780781445676E-017  0.000000000000000000E+000  9.685078409804461774E-001  2.017463413318318077E-001  7.667614996487059909E-001
  8.517861553750366577E-002  1.000000000000000888E+000 -5.273559366969493567E-016  3.747002708109903324E-016  0.000000000000000000E+000  9.685078409804428468E-001  2.017508730970192787E-001  7.667569678835236546E-001
  8.551954433025146796E-002  9.999999999999960032E-001  3.400058012914541905E-016 -5.412337245047638135E-016  0.000000000000000000E+000  9.685078409804473987E-001  2.017541161968404717E-001  7.667537247836984093E-001
  8.586127171085505827E-002  9.999999999999978906E-001  3.122502256758252770E-016 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804510624E-001  2.017576719517181760E-001  7.667501690288225369E-001
  8.620385469007912915E-002  1.000000000000003109E+000 -4.163336342344337027E-017 -1.804112415015879378E-016  0.000000000000000000E+000  9.685078409804097621E-001  2.017605550077972709E-001  7.667472859727355594E-001
  8.654734622655108067E-002  1.000000000000000444E+000 -5.481726184086710418E-016 -1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804137589E-001  2.017632730060238966E-001  7.667445679745158449E-001
  8.689151590002419656E-002  9.999999999999982236E-001 -1.387778780781445676E-016 -3.608224830031758756E-016  0.000000000000000000E+000  9.685078409803310473E-001  2.017680253335151774E-001  7.667398156470053294E-001
  8.723644646211575759E-002  9.999999999999972244E-001  1.526556658859590243E-016  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409803333788E-001  2.017728581674029242E-001  7.667349828131226896E-001
  8.758226728175816378E-002  9.999999999999991118E-001  5.551115123125782702E-017  2.775557561562891351E-016  0.000000000000000000E+000  9.685078409802911903E-001  2.017759186150275275E-001  7.667319223654764926E-001
  8.792886449787906677E-002  1.000000000000000444E+000  9.020562075079396891E-017 -3.191891195797325054E-016  0.000000000000000000E+000  9.685078409803028476E-001  2.017790509514679476E-001  7.667287900290399305E-001
  8.827641045466833036E-002  9.999999999999973355E-001 -6.383782391594650107E-016 -2.081668171172168513E-016  0.000000000000000000E+000  9.685078409802230226E-001  2.017825485071900182E-001  7.667252924733096719E-001
  8.862493505158633433E-002  9.999999999999953371E-001 -3.955169525227120175E-016 -1.526556658859590243E-016  0.000000000000000000E+000  9.685078409802271304E-001  2.017868373347513899E-001  7.667210036457510203E-001
  8.897444506781726492E-002  9.999999999999981126E-001 -3.677613769070831040E-016 -1.942890293094023946E-016  0.000000000000000000E+000  9.685078409801974875E-001  2.017922299468914715E-001  7.667156110336070807E-001
  8.931513543402730404E-002  9.999999999999971134E-001 -1.110223024625156540E-016 -2.081668171172168513E-016  0.000000000000000000E+000  9.685078409802103661E-001  2.017936104315122825E-001  7.667142305489869081E-001
  8.964700103914291507E-002  9.999999999999987788E-001  3.330669073875469621E-016 -9.714451465470119729E-017  0.000000000000000000E+000  9.685078409801843868E-001  2.017943207219900503E-001  7.667135202584931530E-001
  8.997073611325206999E-002  9.999999999999990008E-001  1.082467449009527627E-015 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409802010402E-001  2.017962092142495112E-001  7.667116317662387992E-001
  9.028701129744848286E-002  9.999999999999988898E-001  1.249000902703301108E-016 -1.665334536937734811E-016  0.000000000000000000E+000  9.685078409802000410E-001  2.017982418712791215E-001  7.667095991092076623E-001
  9.059647952562294160E-002  9.999999999999976685E-001  5.273559366969493567E-016 -4.302114220422481594E-016  0.000000000000000000E+000  9.685078409802065913E-001  2.018006391263386379E-001  7.667072018541527534E-001
  9.089979874208101163E-002  9.999999999999997780E-001 -6.036837696399288689E-016 -2.220446049250313081E-016  0.000000000000000000E+000  9.685078409802148069E-001  2.018033041380524473E-001  7.667045368424416640E-001
  9.119758935575936198E-002  9.999999999999966693E-001  1.040834085586084257E-016 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409802300170E-001  2.018062023439595731E-001  7.667016386365399505E-001
  9.149043871031184438E-002  9.999999999999988898E-001  6.522560269672794675E-016  3.469446951953614189E-016  0.000000000000000000E+000  9.685078409802311272E-001  2.018086171483231550E-001  7.666992238321761466E-001
  9.177888099827152812E-002  9.999999999999995559E-001 -4.926614671774132148E-016 -5.273559366969493567E-016  0.000000000000000000E+000  9.685078409802375665E-001  2.018117994960030581E-001  7.666960414844982141E-001
  9.206345038187668806E-002  1.000000000000000888E+000  2.151057110211240797E-016  0.000000000000000000E+000  0.000000000000000000E+000  9.685078409802028165E-001  2.018147447743898759E-001  7.666930962060900523E-001
  9.234464607664644165E-002  9.999999999999964473E-001 -4.649058915617843013E-016 -2.636779683484746784E-016  0.000000000000000000E+000  9.685078409802150290E-001  2.018177222583994179E-001  7.666901187220798164E-001
  9.262291744378842173E-002  9.999999999999974465E-001 -6.591949208711866959E-016 -2.359223927328457648E-016  0.000000000000000000E+000  9.685078409801894939E-001  2.018210739762237860E-001  7.666867670042460947E-001
  9.289867159601183921E-002  9.999999999999968914E-001 -3.608224830031758756E-016  2.775557561562891351E-016  0.000000000000000000E+000  9.685078409801965993E-001  2.018240620606066293E-001  7.666837789198732711E-001
  9.317226497927763584E-002  9.999999999999986677E-001  4.024558464266192459E-016 -2.498001805406602216E-016  0.000000000000000000E+000  9.685078409801932686E-001  2.018267897688797996E-001  7.666810512115986853E-001
  9.344400972165070596E-002  9.999999999999966693E-001 -3.330669073875469621E-016 -1.526556658859590243E-016  0.000000000000000000E+000  9.685078409802190258E-001  2.018295424481987843E-001  7.666782985322831978E-001
  9.371417915975630009E-002  9.999999999999964473E-001  6.591949208711866959E-016  2.636779683484746784E-016  0.000000000000000000E+000  9.685078409802062582E-001  2.018322221809333572E-001  7.666756187995488192E-001
  9.398300955775618082E-002  9.999999999999973355E-001  4.857225732735059864E-017  3.330669073875469621E-016  0.000000000000000000E+000  9.685078409802218014E-001  2.018343326970729046E-001  7.666735082834130743E-001
  9.425070287044476358E-002  9.999999999999993339E-001 -9.853229343548264296E-016 -1.387778780781445676E-017  0.000000000000000000E+000  9.685078409802050370E-001  2.018364463863889791E-001  7.666713945940921704E-001
  9.451743432667095157E-002  9.999999999999992228E-001  2.498001805406602216E-016  1.526556658859590243E-016  0.000000000000000000E+000  9.685078409802206911E-001  2.018387391185404445E-001  7.666691018619402609E-001
  9.478333729634977334E-002  1.000000000000000444E+000  2.151057110211240797E-016  1.110223024625156540E-016  0.000000000000000000E+000  9.685078409802158061E-001  2.018412739258806654E-001  7.666665670545930178E-001
  9.504850918055771092E-002  9.999999999999968914E-001 -7.632783294297951215E-017  1.942890293094023946E-016  0.000000000000000000E+000  9.685078409802251320E-001  2.018436992165154875E-001  7.666641417639694644E-001
  9.531303310992741973E-002  9.999999999999971134E-001 -2.151057110211240797E-016 -7.910339050454240351E-016  0.000000000000000000E+000  9.685078409802185817E-001  2.018460854153807937E-001  7.666617555650995230E-001
  9.557698399829667180E-002  9.999999999999998890E-001 -2.359223927328457648E-016  6.383782391594650107E-016  0.000000000000000000E+000  9.685078409802235777E-001  2.018484107114911774E-001  7.666594302689924145E-001
  9.584042147155316660E-002  1.000000000000001776E+000  4.579669976578770729E-016 -1.387778780781445676E-016  0.000000000000000000E+000  9.685078409802037047E-001  2.018505451241355830E-001  7.666572958563498963E-001
  9.610339873462483973E-002  9.999999999999983347E-001 -5.967448757360216405E-016  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409802094779E-001  2.018520741936695451E-001  7.666557667868196813E-001
  9.636597040317071428E-002  1.000000000000002442E+000  1.595945597898662527E-016  1.249000902703301108E-016  0.000000000000000000E+000  9.685078409802023724E-001  2.018534339731279104E-001  7.666544070073613160E-001
  9.662818490110744452E-002  9.999999999999993339E-001  2.983724378680108202E-016 -3.053113317719180486E-016  0.000000000000000000E+000  9.685078409802139188E-001  2.018549985669632618E-001  7.666528424135308217E-001
  9.689008897896872474E-002  9.999999999999977796E-001  7.632783294297951215E-017 -4.996003610813204432E-016  0.000000000000000000E+000  9.685078409802079236E-001  2.018569553154836438E-001  7.666508856650132708E-001
  9.715172275839709104E-002  9.999999999999984457E-001 -5.551115123125782702E-016 -4.024558464266192459E-016  0.000000000000000000E+000  9.685078409802105881E-001  2.018590359049169947E-001  7.666488050755810857E-001
  9.741311483137032878E-002  1.000000000000000000E+000 -6.383782391594650107E-016  1.110223024625156540E-016  0.000000000000000000E+000  9.685078409802352351E-001  2.018606477622662543E-001  7.666471932182203908E-001
  9.767429846269465310E-002  1.000000000000002887E+000  6.175615574477433256E-016  1.026956297778269800E-015  0.000000000000000000E+000  9.685078409802435617E-001  2.018618116659438022E-001  7.666460293145480609E-001
  9.793530190797442025E-002  9.999999999999956701E-001 -2.359223927328457648E-016 -1.665334536937734811E-016  0.000000000000000000E+000  9.685078409802274635E-001  2.018629550351489221E-001  7.666448859453309783E-001
  9.819614854061692322E-002  9.999999999999977796E-001  3.538835890992686473E-016  1.110223024625156540E-016  0.000000000000000000E+000  9.685078409802398980E-001  2.018640749661516909E-001  7.666437660143359256E-001
  9.845685843428406137E-002  9.999999999999968914E-001  7.494005416219806648E-016  2.220446049250313081E-016  0.000000000000000000E+000  9.685078409802445609E-001  2.018651909917297815E-001  7.666426499887606383E-001
  9.871744902149295897E-002  9.999999999999994449E-001 -6.938893903907228378E-018 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409802496680E-001  2.018664531233499426E-001  7.666413878571410878E-001
  9.897793417950381811E-002  9.999999999999982236E-001 -6.938893903907228378E-017  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409802563293E-001  2.018676738838028895E-001  7.666401670966922488E-001
  9.923832555555603396E-002  9.999999999999993339E-001  8.951173136040324607E-016  3.191891195797325054E-016  0.000000000000000000E+000  9.685078409802649890E-001  2.018685728362972220E-001  7.666392681441978052E-001
  9.949863260625238515E-002  9.999999999999983347E-001 -3.816391647148975608E-016 -5.967448757360216405E-016  0.000000000000000000E+000  9.685078409802677646E-001  2.018691293991645153E-001  7.666387115813335651E-001
  9.975886248967388847E-002  9.999999999999973355E-001  2.012279232133096230E-016 -4.302114220422481594E-016  0.000000000000000000E+000  9.685078409802730937E-001  2.018695246500829266E-001  7.666383163304171244E-001
  1.000000000000000056E-001  1.000000000000001776E+000 -7.424616477180734364E-016  5.551115123125782702E-016  0.000000000000000000E+000  9.685078409802607702E-001  2.018664015773403986E-001  7.666414394031260127E-001
